"text","label","specialization"
"Быстрее, нам нужен свет, почини электрику, помощник!","Ремонт электрики","Помощник"
"Давай живее, помощник, предохранители сгорели — чини электрику!","Ремонт электрики","Помощник"
"Помощник, нам нужен свет, почини электрику!","Ремонт электрики","Помощник"
"Запах гари? Тогда не жди, помощник, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Пока не поздно, помощник, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","Помощник"
"Помощник, восстанови питание срочно!","Ремонт электрики","Помощник"
"Быстрее, помощник, панель коротит, исправь электрику!","Ремонт электрики","Помощник"
"Помощник, немедленно, свет гаснет — ты что, спишь? Включай резерв!","Ремонт электрики","Помощник"
"Помощник, давай живее, нам нужен свет, почини электрику!","Ремонт электрики","Помощник"
"Помощник, быстрее, восстанови питание срочно!","Ремонт электрики","Помощник"
"Электрику чинить — это не пожелание, помощник, это приказ!","Ремонт электрики","Помощник"
"Срочно, щит искрит, почини, помощник!","Ремонт электрики","Помощник"
"Давай живее, помощник, восстанови питание срочно!","Ремонт электрики","Помощник"
"Это не фонарик, помощник, а жизненно важная система!","Ремонт электрики","Помощник"
"Пока не поздно, помощник, запах гари? Тогда не жди, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Помощник, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","Помощник"
"Немедленно, нам нужен свет, почини электрику, помощник!","Ремонт электрики","Помощник"
"Кабель перегорел, замени, помощник!","Ремонт электрики","Помощник"
"Быстрее, запах гари? Тогда не жди, пока сгорит весь корабль, помощник!","Ремонт электрики","Помощник"
"Помощник, почини электрику, быстрее!","Ремонт электрики","Помощник"
"Пока не поздно, помощник, если не починишь электрику — мы все останемся в темноте. Навсегда.!","Ремонт электрики","Помощник"
"Немедленно, помощник, если не починишь электрику — мы все останемся в темноте. Навсегда.!","Ремонт электрики","Помощник"
"Немедленно, помощник, проводка дымит, действуй!","Ремонт электрики","Помощник"
"Помощник, проводка дымит, действуй!","Ремонт электрики","Помощник"
"Помощник, немедленно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","Помощник"
"Давай живее, предохранители сгорели — чини электрику, помощник!","Ремонт электрики","Помощник"
"Помощник, пока не поздно, почини электрику, быстрее!","Ремонт электрики","Помощник"
"Давай живее, нам нужен свет, почини электрику, помощник!","Ремонт электрики","Помощник"
"Помощник, срочно, запах гари? Тогда не жди, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Если не починишь электрику — мы все останемся в темноте. Навсегда., помощник!","Ремонт электрики","Помощник"
"Немедленно, помощник, почини электрику, быстрее!","Ремонт электрики","Помощник"
"Давай живее, запах гари? Тогда не жди, пока сгорит весь корабль, помощник!","Ремонт электрики","Помощник"
"Помощник, щит искрит, почини!","Ремонт электрики","Помощник"
"Немедленно, помощник, нам нужен свет, почини электрику!","Ремонт электрики","Помощник"
"Помощник, срочно, проводка дымит, действуй!","Ремонт электрики","Помощник"
"Пока не поздно, электрику чинить — это не пожелание, это приказ, помощник!","Ремонт электрики","Помощник"
"Помощник, пока не поздно, кабель перегорел, замени!","Ремонт электрики","Помощник"
"Помощник, быстрее, запах гари? Тогда не жди, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Срочно, помощник, запах гари? Тогда не жди, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Срочно, помощник, если не починишь электрику — мы все останемся в темноте. Навсегда.!","Ремонт электрики","Помощник"
"Пока не поздно, это не фонарик, а жизненно важная система, помощник!","Ремонт электрики","Помощник"
"Помощник, давай живее, щит искрит, почини!","Ремонт электрики","Помощник"
"Пока не поздно, нам нужен свет, почини электрику, помощник!","Ремонт электрики","Помощник"
"Пока не поздно, помощник, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","Помощник"
"Помощник, срочно, кабель перегорел, замени!","Ремонт электрики","Помощник"
"Помощник, запах гари? Тогда не жди, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Давай живее, помощник, почини электрику, быстрее!","Ремонт электрики","Помощник"
"Немедленно, запах гари? Тогда не жди, пока сгорит весь корабль, помощник!","Ремонт электрики","Помощник"
"Быстрее, помощник, запах гари? Тогда не жди, пока сгорит весь корабль!","Ремонт электрики","Помощник"
"Все, давайте, быстрее, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Команда, срочно, давай живее, почини электрику, быстрее!","Ремонт электрики","all"
"Экипаж, бегом, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Ребят, срочно, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Всем внимание, электрика на нуле, оживи!","Ремонт электрики","all"
"Народ, срочно, немедленно, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","all"
"Экипаж, бегом, быстрее, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Команда, действуйте, срочно, почини электрику, быстрее!","Ремонт электрики","all"
"Всем внимание, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Экипаж, бегом, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","all"
"Всем внимание, немедленно, проводка дымит, действуй!","Ремонт электрики","all"
"Команда, действуйте, быстрее, почини электрику, быстрее!","Ремонт электрики","all"
"Народ, срочно, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Всем, немедленно, давай живее, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Всем внимание, проводка дымит, действуй!","Ремонт электрики","all"
"Всем внимание, быстрее, проводка дымит, действуй!","Ремонт электрики","all"
"Команда, действуйте, срочно, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Слушайте все, давай живее, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Все, давайте, немедленно, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Экипаж, бегом, давай живее, щит искрит, почини!","Ремонт электрики","all"
"Народ, срочно, немедленно, кабель перегорел, замени!","Ремонт электрики","all"
"Народ, срочно, быстрее, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","all"
"Всем внимание, быстрее, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Все, давайте, срочно, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Команда, живее, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Слушайте все, срочно, почини электрику, быстрее!","Ремонт электрики","all"
"Слушайте все, быстрее, проводка дымит, действуй!","Ремонт электрики","all"
"Экипаж, чёрт, немедленно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","all"
"Экипаж, срочно, восстанови питание срочно!","Ремонт электрики","all"
"Народ, срочно, срочно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","all"
"Ребята, быстро, кабель перегорел, замени!","Ремонт электрики","all"
"Весь экипаж, срочно, электрика на нуле, оживи!","Ремонт электрики","all"
"Команда, живее, немедленно, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Народ, срочно, быстрее, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Команда, действуйте, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Экипаж, чёрт, пока не поздно, электрика на нуле, оживи!","Ремонт электрики","all"
"Весь экипаж, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Всех по местам, проводка дымит, действуй!","Ремонт электрики","all"
"Экипаж, чёрт, срочно, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Команда, живее, давай живее, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Команда, действуйте, быстрее, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Народ, срочно, немедленно, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Все, давайте, кабель перегорел, замени!","Ремонт электрики","all"
"Экипаж, чёрт, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","all"
"Команда, действуйте, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Всем, немедленно, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Всем, немедленно, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","all"
"Ребята, быстро, пока не поздно, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Ребята, быстро, быстрее, восстанови питание срочно!","Ремонт электрики","all"
"Команда, живее, немедленно, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","all"
"Всем внимание, давай живее, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Всем, немедленно, быстрее, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","all"
"Команда, действуйте, давай живее, кабель перегорел, замени!","Ремонт электрики","all"
"Команда, срочно, срочно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","all"
"Команда, срочно, пока не поздно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","all"
"Ребят, срочно, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Команда, живее, быстрее, панель коротит, исправь электрику!","Ремонт электрики","all"
"Всем, немедленно, пока не поздно, проводка дымит, действуй!","Ремонт электрики","all"
"Команда, живее, быстрее, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","all"
"Все, давайте, пока не поздно, проводка дымит, действуй!","Ремонт электрики","all"
"Команда, срочно, срочно, почини электрику, быстрее!","Ремонт электрики","all"
"Всем, немедленно, немедленно, кабель перегорел, замени!","Ремонт электрики","all"
"Все, давайте, срочно, электрика на нуле, оживи!","Ремонт электрики","all"
"Слушайте все, почини электрику, быстрее!","Ремонт электрики","all"
"Экипаж, срочно, пока не поздно, кабель перегорел, замени!","Ремонт электрики","all"
"Всем, немедленно, кабель перегорел, замени!","Ремонт электрики","all"
"Экипаж, бегом, давай живее, восстанови питание срочно!","Ремонт электрики","all"
"Команда, живее, немедленно, почини электрику, быстрее!","Ремонт электрики","all"
"Всех по местам, немедленно, почини электрику, быстрее!","Ремонт электрики","all"
"Команда, срочно, быстрее, почини электрику, быстрее!","Ремонт электрики","all"
"Экипаж, бегом, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Всем, немедленно, срочно, щит искрит, почини!","Ремонт электрики","all"
"Всем внимание, быстрее, панель коротит, исправь электрику!","Ремонт электрики","all"
"Народ, срочно, быстрее, электрика на нуле, оживи!","Ремонт электрики","all"
"Экипаж, бегом, срочно, панель коротит, исправь электрику!","Ремонт электрики","all"
"Экипаж, чёрт, срочно, электрика на нуле, оживи!","Ремонт электрики","all"
"Всем внимание, панель коротит, исправь электрику!","Ремонт электрики","all"
"Всех по местам, быстрее, проводка дымит, действуй!","Ремонт электрики","all"
"Экипаж, бегом, пока не поздно, проводка дымит, действуй!","Ремонт электрики","all"
"Всем, немедленно, немедленно, щит искрит, почини!","Ремонт электрики","all"
"Экипаж, чёрт, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Команда, срочно, почини электрику, быстрее!","Ремонт электрики","all"
"Всем, немедленно, быстрее, проводка дымит, действуй!","Ремонт электрики","all"
"Всех по местам, давай живее, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Все, давайте, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Все, давайте, давай живее, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","all"
"Слушайте все, давай живее, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Всем, немедленно, быстрее, восстанови питание срочно!","Ремонт электрики","all"
"Весь экипаж, немедленно, почини электрику, быстрее!","Ремонт электрики","all"
"Команда, живее, срочно, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Весь экипаж, срочно, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Народ, срочно, немедленно, это не фонарик, а жизненно важная система!","Ремонт электрики","all"
"Команда, срочно, срочно, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","all"
"Команда, срочно, немедленно, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Команда, живее, пока не поздно, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","all"
"Все, давайте, пока не поздно, предохранители сгорели — чини электрику!","Ремонт электрики","all"
"Команда, срочно, давай живее, кабель перегорел, замени!","Ремонт электрики","all"
"Экипаж, чёрт, быстрее, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","all"
"Народ, срочно, нам нужен свет, почини электрику!","Ремонт электрики","all"
"Ребят, срочно, пока не поздно, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","all"
"Срочно, кто рядом, быстрее, щит искрит, почини!","Ремонт электрики","near"
"Эй, кто рядом, электрика на нуле, оживи!","Ремонт электрики","near"
"Кто ближе, делай, давай живее, почини электрику, быстрее!","Ремонт электрики","near"
"Эй, кто рядом, срочно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто на связи, восстанови питание срочно!","Ремонт электрики","near"
"Кто здесь, быстро, немедленно, предохранители сгорели — чини электрику!","Ремонт электрики","near"
"Кто недалеко, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Кто недалеко, давай живее, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Эй, ты рядом, кабель перегорел, замени!","Ремонт электрики","near"
"Эй, кто-то рядом, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","near"
"Кто поблизости, пока не поздно, панель коротит, исправь электрику!","Ремонт электрики","near"
"Кто здесь рядом, немедленно, проводка дымит, действуй!","Ремонт электрики","near"
"Кто здесь, быстро, давай живее, проводка дымит, действуй!","Ремонт электрики","near"
"Кто ближе всех, срочно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто ближе всех, быстрее, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто здесь, быстро, пока не поздно, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Эй, ты рядом, быстрее, восстанови питание срочно!","Ремонт электрики","near"
"Кто на связи, щит искрит, почини!","Ремонт электрики","near"
"Кто здесь рядом, немедленно, щит искрит, почини!","Ремонт электрики","near"
"Эй, ближайший, быстрее, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Эй, кто-то рядом, немедленно, проводка дымит, действуй!","Ремонт электрики","near"
"Эй, ближайший, быстрее, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","near"
"Эй, кто-то рядом, восстанови питание срочно!","Ремонт электрики","near"
"Кто ближе, делай, немедленно, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","near"
"Кто ближе, делай, быстрее, панель коротит, исправь электрику!","Ремонт электрики","near"
"Кто здесь рядом, давай живее, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Эй, ближайший, немедленно, электрика на нуле, оживи!","Ремонт электрики","near"
"Кто недалеко, быстрее, предохранители сгорели — чини электрику!","Ремонт электрики","near"
"Эй, кто-то рядом, быстрее, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Кто недалеко, немедленно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Эй, кто-то рядом, срочно, почини электрику, быстрее!","Ремонт электрики","near"
"Эй, кто-то рядом, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Эй, кто-то рядом, немедленно, восстанови питание срочно!","Ремонт электрики","near"
"Кто поблизости, пока не поздно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Кто ближе всех, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто недалеко, пока не поздно, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","near"
"Кто здесь, быстро, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Кто на связи, давай живее, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто ближе всех, предохранители сгорели — чини электрику!","Ремонт электрики","near"
"Эй, ближайший, немедленно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто на связи, пока не поздно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто здесь, быстро, давай живее, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Подойди, быстро, срочно, панель коротит, исправь электрику!","Ремонт электрики","near"
"Эй, ты рядом, срочно, щит искрит, почини!","Ремонт электрики","near"
"Эй, ты рядом, срочно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Подойди, быстро, срочно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Эй, ближайший, давай живее, панель коротит, исправь электрику!","Ремонт электрики","near"
"Эй, кто-то рядом, почини электрику, быстрее!","Ремонт электрики","near"
"Кто недалеко, срочно, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","near"
"Кто на связи, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","near"
"Кто ближе всех, пока не поздно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто поблизости, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Кто на связи, пока не поздно, панель коротит, исправь электрику!","Ремонт электрики","near"
"Срочно, кто рядом, немедленно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Кто недалеко, быстрее, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Кто поблизости, немедленно, электрика на нуле, оживи!","Ремонт электрики","near"
"Срочно, кто рядом, пока не поздно, панель коротит, исправь электрику!","Ремонт электрики","near"
"Кто поблизости, проводка дымит, действуй!","Ремонт электрики","near"
"Кто ближе всех, немедленно, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","near"
"Кто ближе, делай, срочно, электрику чинить — это не пожелание, это приказ!","Ремонт электрики","near"
"Кто ближе, делай, быстрее, проводка дымит, действуй!","Ремонт электрики","near"
"Эй, кто рядом, давай живее, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","near"
"Кто ближе, делай, давай живее, электрика на нуле, оживи!","Ремонт электрики","near"
"Срочно, кто рядом, пока не поздно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Эй, ты рядом, пока не поздно, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Срочно, кто рядом, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Эй, ближайший, давай живее, электрика на нуле, оживи!","Ремонт электрики","near"
"Кто здесь, быстро, пока не поздно, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Подойди, быстро, пока не поздно, кабель перегорел, замени!","Ремонт электрики","near"
"Кто здесь, быстро, пока не поздно, восстанови питание срочно!","Ремонт электрики","near"
"Эй, кто рядом, быстрее, восстанови питание срочно!","Ремонт электрики","near"
"Кто здесь, быстро, давай живее, предохранители сгорели — чини электрику!","Ремонт электрики","near"
"Эй, ты рядом, срочно, электрика на нуле, оживи!","Ремонт электрики","near"
"Эй, ты рядом, давай живее, проводка дымит, действуй!","Ремонт электрики","near"
"Кто ближе всех, давай живее, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","near"
"Кто на связи, пока не поздно, почини электрику, быстрее!","Ремонт электрики","near"
"Эй, кто рядом, пока не поздно, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Эй, кто рядом, панель коротит, исправь электрику!","Ремонт электрики","near"
"Кто поблизости, давай живее, восстанови питание срочно!","Ремонт электрики","near"
"Срочно, кто рядом, пока не поздно, свет гаснет — ты что, спишь? включай резерв!","Ремонт электрики","near"
"Кто недалеко, немедленно, электрика на нуле, оживи!","Ремонт электрики","near"
"Эй, кто рядом, немедленно, кабель перегорел, замени!","Ремонт электрики","near"
"Кто здесь рядом, срочно, щит искрит, почини!","Ремонт электрики","near"
"Срочно, кто рядом, срочно, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Кто здесь рядом, искры летят — не стой, как дурак,чини электрику!","Ремонт электрики","near"
"Подойди, быстро, предохранители сгорели — чини электрику!","Ремонт электрики","near"
"Кто здесь, быстро, срочно, если не починишь электрику — мы все останемся в темноте. навсегда.!","Ремонт электрики","near"
"Эй, ты рядом, быстрее, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Эй, кто рядом, срочно, восстанови питание срочно!","Ремонт электрики","near"
"Подойди, быстро, восстанови питание срочно!","Ремонт электрики","near"
"Кто ближе, делай, восстанови питание срочно!","Ремонт электрики","near"
"Эй, кто рядом, срочно, кабель перегорел, замени!","Ремонт электрики","near"
"Эй, ты рядом, пока не поздно, щит искрит, почини!","Ремонт электрики","near"
"Кто недалеко, срочно, нам нужен свет, почини электрику!","Ремонт электрики","near"
"Кто недалеко, восстанови питание срочно!","Ремонт электрики","near"
"Кто на связи, пока не поздно, запах гари? тогда не жди, пока сгорит весь корабль!","Ремонт электрики","near"
"Кто ближе, делай, давай живее, кабель перегорел, замени!","Ремонт электрики","near"
"Кто здесь, быстро, срочно, щит искрит, почини!","Ремонт электрики","near"
"Кто ближе всех, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Срочно, кто рядом, давай живее, это не фонарик, а жизненно важная система!","Ремонт электрики","near"
"Немедленно, капитан, энергия — это наша кровь. Включи её!","Включение реактора","Капитан"
"Капитан, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Капитан"
"Немедленно, энергия на нуле, включи реактор, капитан!","Включение реактора","Капитан"
"Немедленно, капитан, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Капитан"
"Реактор заглох, запускай, капитан!","Включение реактора","Капитан"
"Капитан, нам нужна энергия, а не тишина и смерть!","Включение реактора","Капитан"
"Срочно, энергия — это наша кровь. Включи её, капитан!","Включение реактора","Капитан"
"Срочно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, капитан!","Включение реактора","Капитан"
"Реактор заглох, капитан, запускай!","Включение реактора","Капитан"
"Если реактор не запустится — мы не доживём до следующей станции, капитан!","Включение реактора","Капитан"
"Кукумбер в отключке — включи, капитан, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Капитан"
"Пока не поздно, энергия на нуле, включи реактор, капитан!","Включение реактора","Капитан"
"Капитан, быстрее, кукумбер, проснись!","Включение реактора","Капитан"
"Кукумбер, капитан, проснись!","Включение реактора","Капитан"
"Капитан, пока не поздно, включи реактор, срочно!","Включение реактора","Капитан"
"Немедленно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, капитан!","Включение реактора","Капитан"
"Возобнови работу реактора, капитан!","Включение реактора","Капитан"
"Капитан, немедленно, нам нужна энергия, а не тишина и смерть!","Включение реактора","Капитан"
"Немедленно, капитан, подай энергию, быстро!","Включение реактора","Капитан"
"Капитан, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Капитан"
"Капитан, давай живее, энергия — это наша кровь. Включи её!","Включение реактора","Капитан"
"Немедленно, капитан, реактор заглох, запускай!","Включение реактора","Капитан"
"Срочно, капитан, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Капитан"
"Капитан, давай живее, реактор заглох, запускай!","Включение реактора","Капитан"
"Немедленно, капитан, нам нужна энергия, а не тишина и смерть!","Включение реактора","Капитан"
"Быстрее, капитан, подай энергию, быстро!","Включение реактора","Капитан"
"Срочно, капитан, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Капитан"
"Капитан, немедленно, подай энергию, быстро!","Включение реактора","Капитан"
"Капитан, энергия на нуле, включи реактор!","Включение реактора","Капитан"
"Быстрее, возобнови работу реактора, капитан!","Включение реактора","Капитан"
"Капитан, подай энергию, быстро!","Включение реактора","Капитан"
"Подай энергию, быстро, капитан!","Включение реактора","Капитан"
"Капитан, давай живее, возобнови работу реактора!","Включение реактора","Капитан"
"Возобнови работу реактора!","Включение реактора","Капитан"
"Капитан, давай живее, нам нужна энергия, а не тишина и смерть!","Включение реактора","Капитан"
"Немедленно, капитан, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Капитан"
"Немедленно, капитан, активируй кукумбер!","Включение реактора","Капитан"
"Энергия на нуле, капитан, включи реактор!","Включение реактора","Капитан"
"Капитан, немедленно, возобнови работу реактора!","Включение реактора","Капитан"
"Кукумбер, проснись, капитан!","Включение реактора","Капитан"
"Капитан, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Капитан"
"Капитан, срочно, включи реактор, срочно!","Включение реактора","Капитан"
